TAIL, 1, 450_0_0, 0, 15975674670, , , , , , , , , , , 0, 448235296, 1764704, 0, 1764704, 2
TAIL, 1, 50_0_0, 450000000, 1772803625, , , , , , , , , , , 0, 49803921, 196079, 0, 196079, 0
TAIL, 1, 450_1_100, 0, 38553121646, , , , , , , , , , , 0, 29712, 115, 449970173, 1751108, 2
TAIL, 1, 50_1_100, 450000000, 4417230170, , , , , , , , , , , 0, 26148, 103, 49973749, 193029, 0
TAIL, 1, 450_5_100, 0, 44405593866, , , , , , , , , , , 0, 9734, 37, 449990229, 1697620, 2
TAIL, 1, 50_5_100, 450000000, 5330802113, , , , , , , , , , , 0, 4866, 19, 49995115, 183613, 0
TAIL, 1, 450_25_100, 0, 82660599685, , , , , , , , , , , 0, 6011, 22, 449993967, 1487770, 2
TAIL, 1, 50_25_100, 450000000, 10206733376, , , , , , , , , , , 0, 938, 4, 49999058, 152762, 0
TAIL, 1, 450_100_100, 0, 191351538722, , , , , , , , , , , 0, 5558, 20, 449994422, 1297413, 2
TAIL, 1, 50_100_100, 450000000, 23029022686, , , , , , , , , , , 0, 154, 1, 49999845, 115614, 0
TAIL, 2, 450_0_0, 0, 23058219456, , , , , , , , , , , 0, 447959122, 1763617, 277261, 1763617, 2
TAIL, 2, 50_0_0, 450000000, 2566765359, , , , , , , , , , , 0, 49774790, 195964, 29246, 195964, 0
TAIL, 2, 450_1_100, 0, 37636552925, , , , , , , , , , , 0, 29712, 115, 449970173, 3417372, 2
TAIL, 2, 50_1_100, 450000000, 4269693394, , , , , , , , , , , 0, 26147, 103, 49973750, 374745, 0
TAIL, 2, 450_5_100, 0, 40627164280, , , , , , , , , , , 0, 9734, 37, 449990229, 3032365, 2
TAIL, 2, 50_5_100, 450000000, 4673378679, , , , , , , , , , , 0, 4866, 19, 49995115, 323576, 0
TAIL, 2, 450_25_100, 0, 56306351153, , , , , , , , , , , 0, 6011, 22, 449993967, 1988869, 2
TAIL, 2, 50_25_100, 450000000, 6767931762, , , , , , , , , , , 0, 938, 4, 49999058, 204890, 0
TAIL, 2, 450_100_100, 0, 114897593887, , , , , , , , , , , 0, 5558, 20, 449994422, 1324849, 2
TAIL, 2, 50_100_100, 450000000, 13796811021, , , , , , , , , , , 0, 154, 1, 49999845, 117967, 0
TAIL, 4, 450_0_0, 0, 175004243941, , , , , , , , , , , 0, 448234686, 1764702, 612, 1764702, 2
TAIL, 4, 50_0_0, 450000000, 18748917949, , , , , , , , , , , 0, 49803842, 196078, 80, 196078, 0
TAIL, 4, 450_1_100, 0, 121438925898, , , , , , , , , , , 0, 29712, 115, 449970173, 6906399, 2
TAIL, 4, 50_1_100, 450000000, 13758496374, , , , , , , , , , , 0, 26148, 103, 49973749, 762062, 0
TAIL, 4, 450_5_100, 0, 117738265308, , , , , , , , , , , 0, 9734, 37, 449990229, 6401295, 2
TAIL, 4, 50_5_100, 450000000, 13891353415, , , , , , , , , , , 0, 4866, 19, 49995115, 698854, 0
TAIL, 4, 450_25_100, 0, 123482856223, , , , , , , , , , , 0, 6011, 22, 449993967, 4421822, 2
TAIL, 4, 50_25_100, 450000000, 14746358074, , , , , , , , , , , 0, 938, 4, 49999058, 470450, 0
TAIL, 4, 450_100_100, 0, 101791578720, , , , , , , , , , , 0, 5558, 20, 449994422, 1564350, 2
TAIL, 4, 50_100_100, 450000000, 11438375180, , , , , , , , , , , 0, 154, 1, 49999845, 144372, 0
TAIL, 8, 450_0_0, 0, 237878859604, , , , , , , , , , , 0, 448235243, 1764704, 53, 1764704, 2
TAIL, 8, 50_0_0, 450000000, 26265140277, , , , , , , , , , , 0, 49803911, 196079, 10, 196079, 0
TAIL, 8, 450_1_100, 0, 206412321258, , , , , , , , , , , 0, 29712, 115, 449970173, 13844137, 2
TAIL, 8, 50_1_100, 450000000, 23346843986, , , , , , , , , , , 0, 26117, 103, 49973780, 1528363, 0
TAIL, 8, 450_5_100, 0, 219445421931, , , , , , , , , , , 0, 9734, 37, 449990229, 13063650, 2
TAIL, 8, 50_5_100, 450000000, 25116276114, , , , , , , , , , , 0, 4864, 19, 49995117, 1431968, 0
TAIL, 8, 450_25_100, 0, 223823767378, , , , , , , , , , , 0, 6011, 22, 449993967, 9631081, 2
TAIL, 8, 50_25_100, 450000000, 25346305763, , , , , , , , , , , 0, 938, 4, 49999058, 1031538, 0
TAIL, 8, 450_100_100, 0, 117073132253, , , , , , , , , , , 0, 5558, 20, 449994422, 2463225, 2
TAIL, 8, 50_100_100, 450000000, 13012267581, , , , , , , , , , , 0, 154, 1, 49999845, 209681, 0
TAIL, 16, 450_0_0, 0, 287057053700, , , , , , , , , , , 0, 448233918, 1764699, 1383, 1764699, 2
TAIL, 16, 50_0_0, 450000000, 32058867129, , , , , , , , , , , 0, 49803823, 196078, 99, 196078, 0
TAIL, 16, 450_1_100, 0, 296179469570, , , , , , , , , , , 0, 29712, 115, 449970173, 27624722, 2
TAIL, 16, 50_1_100, 450000000, 33337852986, , , , , , , , , , , 0, 26092, 103, 49973805, 3049709, 0
TAIL, 16, 450_5_100, 0, 294511420927, , , , , , , , , , , 0, 9734, 37, 449990229, 26225587, 2
TAIL, 16, 50_5_100, 450000000, 33057500251, , , , , , , , , , , 0, 4858, 19, 49995123, 2880193, 0
TAIL, 16, 450_25_100, 0, 263723991325, , , , , , , , , , , 0, 6011, 22, 449993967, 20034679, 2
TAIL, 16, 50_25_100, 450000000, 29975623106, , , , , , , , , , , 0, 938, 4, 49999058, 2146310, 0
TAIL, 16, 450_100_100, 0, 153464256708, , , , , , , , , , , 0, 5558, 20, 449994422, 3157820, 2
TAIL, 16, 50_100_100, 450000000, 16762244237, , , , , , , , , , , 0, 154, 1, 49999845, 319369, 0
TAIL, 32, 450_0_0, 0, 404934318214, , , , , , , , , , , 0, 447337938, 1761171, 900891, 1761171, 2
TAIL, 32, 50_0_0, 450000000, 45076840947, , , , , , , , , , , 0, 49705544, 195692, 98764, 195692, 0
TAIL, 32, 450_1_100, 0, 361681330991, , , , , , , , , , , 0, 29477, 115, 449970408, 37787355, 2
TAIL, 32, 50_1_100, 450000000, 39992710011, , , , , , , , , , , 0, 25711, 101, 49974188, 4190984, 0
TAIL, 32, 450_5_100, 0, 433691539902, , , , , , , , , , , 0, 9732, 37, 449990231, 39953605, 2
TAIL, 32, 50_5_100, 450000000, 49273786508, , , , , , , , , , , 0, 4842, 19, 49995139, 4464301, 0
TAIL, 32, 450_25_100, 0, 388062445527, , , , , , , , , , , 0, 6011, 22, 449993967, 32394759, 2
TAIL, 32, 50_25_100, 450000000, 43303078515, , , , , , , , , , , 0, 933, 4, 49999063, 3661506, 0
TAIL, 32, 450_100_100, 0, 273423471922, , , , , , , , , , , 0, 5558, 20, 449994422, 2710916, 2
TAIL, 32, 50_100_100, 450000000, 30777309878, , , , , , , , , , , 0, 154, 1, 49999845, 199672, 0
TAIL, 48, 450_0_0, 0, 536286738781, , , , , , , , , , , 0, 443650171, 1746653, 4603176, 1746653, 2
TAIL, 48, 50_0_0, 450000000, 59578845686, , , , , , , , , , , 0, 49294316, 194072, 511612, 194072, 0
TAIL, 48, 450_1_100, 0, 408426844458, , , , , , , , , , , 0, 29204, 113, 449970683, 37946484, 2
TAIL, 48, 50_1_100, 450000000, 44975573243, , , , , , , , , , , 0, 25449, 101, 49974450, 4198614, 0
TAIL, 48, 450_5_100, 0, 404305465758, , , , , , , , , , , 0, 9480, 36, 449990484, 36382101, 2
TAIL, 48, 50_5_100, 450000000, 44652138786, , , , , , , , , , , 0, 4731, 18, 49995251, 4029349, 0
TAIL, 48, 450_25_100, 0, 366249227704, , , , , , , , , , , 0, 6011, 22, 449993967, 29302224, 2
TAIL, 48, 50_25_100, 450000000, 41918995260, , , , , , , , , , , 0, 926, 4, 49999070, 3355082, 0
TAIL, 48, 450_100_100, 0, 480475308007, , , , , , , , , , , 0, 5558, 20, 449994422, 1470375, 2
TAIL, 48, 50_100_100, 450000000, 53533701338, , , , , , , , , , , 0, 154, 1, 49999845, 127678, 0
TAIL, 1, 500_0_0, 0, 17581285399, , , , , , , , , , , 0, 498039217, 1960783, 0, 1960783, 2
TAIL, 1, 5_0_0, 500000000, 174438960, , , , , , , , , , , 0, 4980392, 19608, 0, 19608, 0
TAIL, 1, 500_1_100, 0, 43233160977, , , , , , , , , , , 0, 55860, 218, 499943922, 1944137, 2
TAIL, 1, 5_1_100, 500000000, 409054366, , , , , , , , , , , 0, 52459, 207, 4947334, 19430, 0
TAIL, 1, 500_5_100, 0, 52438048465, , , , , , , , , , , 0, 14600, 56, 499985344, 1881233, 2
TAIL, 1, 5_5_100, 500000000, 443319285, , , , , , , , , , , 0, 12792, 50, 4987158, 18809, 0
TAIL, 1, 500_25_100, 0, 93366144334, , , , , , , , , , , 0, 6949, 26, 499993025, 1640532, 2
TAIL, 1, 5_25_100, 500000000, 568150582, , , , , , , , , , , 0, 5246, 20, 4994734, 16463, 0
TAIL, 1, 500_100_100, 0, 217398774403, , , , , , , , , , , 0, 5712, 21, 499994267, 1413027, 2
TAIL, 1, 5_100_100, 500000000, 1164309969, , , , , , , , , , , 0, 3889, 15, 4996096, 13834, 0
TAIL, 2, 500_0_0, 0, 28974356741, , , , , , , , , , , 0, 498008882, 1960663, 30455, 1960663, 2
TAIL, 2, 5_0_0, 500000000, 289873611, , , , , , , , , , , 0, 4980097, 19607, 296, 19607, 0
TAIL, 2, 500_1_100, 0, 41057186528, , , , , , , , , , , 0, 55852, 218, 499943930, 3731937, 2
TAIL, 2, 5_1_100, 500000000, 406896049, , , , , , , , , , , 0, 52455, 207, 4947338, 37709, 0
TAIL, 2, 500_5_100, 0, 45160841996, , , , , , , , , , , 0, 14600, 56, 499985344, 3359048, 2
TAIL, 2, 5_5_100, 500000000, 428971802, , , , , , , , , , , 0, 12791, 50, 4987159, 35039, 0
TAIL, 2, 500_25_100, 0, 63253986869, , , , , , , , , , , 0, 6949, 26, 499993025, 2198061, 2
TAIL, 2, 5_25_100, 500000000, 468243283, , , , , , , , , , , 0, 5246, 20, 4994734, 24656, 0
TAIL, 2, 500_100_100, 0, 128985794082, , , , , , , , , , , 0, 5712, 21, 499994267, 1450481, 2
TAIL, 2, 5_100_100, 500000000, 780819452, , , , , , , , , , , 0, 3889, 15, 4996096, 13826, 0
TAIL, 4, 500_0_0, 0, 215485205060, , , , , , , , , , , 0, 498039149, 1960783, 68, 1960783, 2
TAIL, 4, 5_0_0, 500000000, 2182820675, , , , , , , , , , , 0, 4980393, 19607, 0, 19607, 0
TAIL, 4, 500_1_100, 0, 128510285434, , , , , , , , , , , 0, 55858, 218, 499943924, 7661134, 2
TAIL, 4, 5_1_100, 500000000, 1241357405, , , , , , , , , , , 0, 52460, 207, 4947333, 76133, 0
TAIL, 4, 500_5_100, 0, 120276864055, , , , , , , , , , , 0, 14600, 56, 499985344, 7099590, 2
TAIL, 4, 5_5_100, 500000000, 1233999971, , , , , , , , , , , 0, 12791, 50, 4987159, 71565, 0
TAIL, 4, 500_25_100, 0, 159973679948, , , , , , , , , , , 0, 6949, 26, 499993025, 4942205, 2
TAIL, 4, 5_25_100, 500000000, 1677427596, , , , , , , , , , , 0, 5246, 20, 4994734, 51199, 0
TAIL, 4, 500_100_100, 0, 131561827553, , , , , , , , , , , 0, 5712, 21, 499994267, 1734799, 2
TAIL, 4, 5_100_100, 500000000, 1110834369, , , , , , , , , , , 0, 3889, 15, 4996096, 13869, 0
TAIL, 8, 500_0_0, 0, 262795161029, , , , , , , , , , , 0, 498038972, 1960782, 246, 1960782, 2
TAIL, 8, 5_0_0, 500000000, 2605101640, , , , , , , , , , , 0, 4980392, 19608, 0, 19608, 0
TAIL, 8, 500_1_100, 0, 201709270125, , , , , , , , , , , 0, 55845, 218, 499943937, 15366315, 2
TAIL, 8, 5_1_100, 500000000, 1905402330, , , , , , , , , , , 0, 52462, 207, 4947331, 152329, 0
TAIL, 8, 500_5_100, 0, 185190580213, , , , , , , , , , , 0, 14600, 56, 499985344, 14458538, 2
TAIL, 8, 5_5_100, 500000000, 1930464288, , , , , , , , , , , 0, 12792, 50, 4987158, 144872, 0
TAIL, 8, 500_25_100, 0, 234006704808, , , , , , , , , , , 0, 6949, 26, 499993025, 10793616, 2
TAIL, 8, 5_25_100, 500000000, 2304501328, , , , , , , , , , , 0, 5246, 20, 4994734, 108992, 0
TAIL, 8, 500_100_100, 0, 112219348617, , , , , , , , , , , 0, 5712, 21, 499994267, 2705944, 2
TAIL, 8, 5_100_100, 500000000, 1040924257, , , , , , , , , , , 0, 3889, 15, 4996096, 13999, 0
TAIL, 16, 500_0_0, 0, 237049736844, , , , , , , , , , , 0, 497937598, 1960383, 102019, 1960383, 2
TAIL, 16, 5_0_0, 500000000, 2381005197, , , , , , , , , , , 0, 4979564, 19604, 832, 19604, 0
TAIL, 16, 500_1_100, 0, 358911216695, , , , , , , , , , , 0, 55734, 218, 499944048, 30682595, 2
TAIL, 16, 5_1_100, 500000000, 3498463695, , , , , , , , , , , 0, 52211, 205, 4947584, 303717, 0
TAIL, 16, 500_5_100, 0, 356189859266, , , , , , , , , , , 0, 14590, 56, 499985354, 29124957, 2
TAIL, 16, 5_5_100, 500000000, 3542208579, , , , , , , , , , , 0, 12789, 50, 4987161, 290851, 0
TAIL, 16, 500_25_100, 0, 269016903590, , , , , , , , , , , 0, 6949, 26, 499993025, 22086887, 2
TAIL, 16, 5_25_100, 500000000, 2631398398, , , , , , , , , , , 0, 5246, 20, 4994734, 222033, 0
TAIL, 16, 500_100_100, 0, 162273615085, , , , , , , , , , , 0, 5712, 21, 499994267, 3381811, 2
TAIL, 16, 5_100_100, 500000000, 1740602903, , , , , , , , , , , 0, 3889, 15, 4996096, 13892, 0
TAIL, 32, 500_0_0, 0, 344160349841, , , , , , , , , , , 0, 494882477, 1948355, 3169168, 1948355, 2
TAIL, 32, 5_0_0, 500000000, 3450427409, , , , , , , , , , , 0, 4951912, 19495, 28593, 19495, 0
TAIL, 32, 500_1_100, 0, 459510593341, , , , , , , , , , , 0, 54822, 214, 499944964, 44858109, 2
TAIL, 32, 5_1_100, 500000000, 4566325955, , , , , , , , , , , 0, 51158, 202, 4948640, 440618, 0
TAIL, 32, 500_5_100, 0, 470179597072, , , , , , , , , , , 0, 14529, 56, 499985415, 43371732, 2
TAIL, 32, 5_5_100, 500000000, 4644018137, , , , , , , , , , , 0, 12787, 50, 4987163, 431151, 0
TAIL, 32, 500_25_100, 0, 427960984012, , , , , , , , , , , 0, 6947, 26, 499993027, 35439619, 2
TAIL, 32, 5_25_100, 500000000, 4116500630, , , , , , , , , , , 0, 5240, 20, 4994740, 342985, 0
TAIL, 32, 500_100_100, 0, 331408648900, , , , , , , , , , , 0, 5712, 21, 499994267, 2159121, 2
TAIL, 32, 5_100_100, 500000000, 3193726270, , , , , , , , , , , 0, 3889, 15, 4996096, 13845, 0
TAIL, 48, 500_0_0, 0, 581402753696, , , , , , , , , , , 0, 492396622, 1938568, 5664810, 1938568, 2
TAIL, 48, 5_0_0, 500000000, 5825979882, , , , , , , , , , , 0, 4921688, 19377, 58935, 19377, 0
TAIL, 48, 500_1_100, 0, 448148468580, , , , , , , , , , , 0, 54278, 212, 499945510, 40936777, 2
TAIL, 48, 5_1_100, 500000000, 4384472077, , , , , , , , , , , 0, 51040, 201, 4948759, 403752, 0
TAIL, 48, 500_5_100, 0, 517934616455, , , , , , , , , , , 0, 14197, 54, 499985749, 42599257, 2
TAIL, 48, 5_5_100, 500000000, 5076939752, , , , , , , , , , , 0, 12533, 50, 4987417, 422466, 0
TAIL, 48, 500_25_100, 0, 474880511360, , , , , , , , , , , 0, 6935, 26, 499993039, 34783790, 2
TAIL, 48, 5_25_100, 500000000, 4485424723, , , , , , , , , , , 0, 5243, 20, 4994737, 332450, 0
TAIL, 48, 500_100_100, 0, 431398955087, , , , , , , , , , , 0, 5718, 21, 499994261, 2014481, 2
TAIL, 48, 5_100_100, 500000000, 4311128813, , , , , , , , , , , 0, 3883, 15, 4996102, 13850, 0
